id,name,review_count,rating,station_id,Station ID,latitude,longitude,Station Name,Data Collection Timestamp,Empty Slots,Available Bikes,Total Slots,Status,Proportion of Bikes Available (%)
IXo1IVxa_ACLn6UhK2bjsQ,Akira Sushi,93.0,3.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
g6F_Mdi63zQM5QBVygmJmg,Frying Pan,21.0,4.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
gBQymRxldIfwI4Iq0oJgEg,Olympia Restaurant,140.0,3.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
Tn3oDa6GneVCxky2qvVrXQ,Falafel King Restaurant,52.0,3.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
Njt9q1ohZTBXzO-C7fGb5w,Zeitoon Restaurant,137.0,3.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
xwd7Nkbuc3zzTpnFuKtU6A,Gillaneh Grill House,41.0,3.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
5rbWt4GTy0SXA6H5-s1QVQ,Sushi Aboard,27.0,3.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
CkjGmBJ--cOsQkC7_YIFsA,Big Bang Sushi,12.0,4.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
smHdOf6ISN9SUJAC_zPKEA,Rio Brazilian Steakhouse,189.0,2.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
kNMvrXozJoxLI2RUGFLP3w,Thios,12.0,4.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
H775-UYXAOmCv5yTPD9BmQ,7-Eleven,9.0,3.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
9Nt6ptzM3Y2hc1t_l0_y3g,Ben Gong's Tea,5.0,3.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
POgP2QiqScF-oOMHSz7sww,Chef Ron,2.0,5.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
hEUee1BgREGJylWrBx-yyw,Burger King,33.0,1.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
dTpWAhmNJl6JXgMNCr2_QA,Pho 555 Vietnamese Restaurant,4.0,4.5,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
7GgQIkWJTD9B7LXdFQlp3Q,Tampopo Gardens,1.0,4.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
nSTLbX9ohf5kiTJjjXlkVA,The Frying Pan,1.0,3.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
tMIfqLxbxmu66RMzxkX8JA,余香 J&P Kitchen Asian Restaurant,2.0,3.0,1d7e73b3321ebb6713774d376247d9f9,1d7e73b3321ebb6713774d376247d9f9,49.288444,-123.139203,0032 Comox & Denman,2022-11-12T18:26:37.889000Z,6,12,18,online,67.0
TBWsEHR7Bt5qGB2dee_5KA,JOS,41.0,4.5,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
QVz-0evZ4dAbcKESDcTcNw,Urban Fare,116.0,3.5,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
GlYICUHh-vsbdBsdjnRwMg,Harbour Green Park,14.0,4.5,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
3IxvxZAETdX_eLALwjdfQA,P2b Bistro & Bar,81.0,3.5,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
mSFD_o9SQB7dxxZJto9i_Q,TAPshack - Coal Harbour,43.0,3.5,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
6Q_GJq4hN3hecTRnMgXA0A,7-Eleven,5.0,3.5,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
T4RihRUHcZ6Q5Y6i1NmWxw,Johnny's Pizza Factory,2.0,3.0,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
Rg1i1hva8bW9KaP_xDdEXA,Bistro Olé,1.0,5.0,664502c28e8147615f17b8ea355f40d0,664502c28e8147615f17b8ea355f40d0,49.289124,-123.12196,0034 Cordova & Bute,2022-11-12T18:26:37.890000Z,10,4,14,online,29.0
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,575.0,4.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,378.0,4.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
OjVRMDAvq93MOmPCd23uCA,Honolulu Coffee,141.0,4.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
PPAT6YnBJaJ0B3TpaPN-VQ,Haraheri,259.0,3.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
yQ0MVb_ffIp5xIb6L5LzKw,The Alley,91.0,3.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
k3C_bH4vPWQxrPifO2kWfA,Pokerrito,53.0,4.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
O7yK196WXqGBOxK8KNgVwg,One Saigon,78.0,3.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
DBaxxVNg13ng0_MfosTMJw,Earls Kitchen + Bar,269.0,3.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
Tty7XQtzwMMIOp9YuWUABg,Relish Gastropub and Bar,96.0,3.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
b_SLh0Zh1qT4ovvPbYr4hA,Trish Juice,9.0,4.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
_aGG6e3dWYrKyFNpdK_vpA,Sushi Maki Japanese Cuisine,40.0,3.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
gkxU0426hMLNuW5l7a0G9w,Tim Hortons,40.0,3.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
n3q30JsRN3JeqfbPSaLDfQ,Pallet Coffee Roasters,22.0,4.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
0_2GeXhNjcOcph_hiINZ6w,Railtown Cafe,29.0,3.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
2q7Fb9nTWK77vkRC9m_Hgg,Law Courts Inn Restaurant,10.0,3.5,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
zv6KheIdkR3T9qL6mSHohQ,Veresk Donair Hut,1.0,2.0,6c24a62b5ee0a2a8014eb0dfb6d40025,6c24a62b5ee0a2a8014eb0dfb6d40025,49.28062,-123.12482,0037 Hornby & Nelson,2022-11-12T18:26:37.893000Z,13,4,18,online,22.0
w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,156.0,4.0,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
dplKdpONowTjlPZvq0wSRw,Elysian Coffee,59.0,4.0,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
4Jy91qPZMh5mwDDlI_k5Rw,Tokyo Joe's,37.0,3.5,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
WAoOGyNniFmpksKjPysagQ,Fat Mao Noodles,8.0,4.5,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
E7rCbN5nny2E3qSQkGbFag,Starbucks,6.0,4.5,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
gqlCIx_XkewX9CXItg1wJA,Cafe One,19.0,3.5,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
YAODi86ea8xXWeZ-ML-vJQ,MrBeast Burger,9.0,3.0,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
ryW0Nz3AQgNCnOMoj1JfMQ,BC Garden Sausage,1.0,5.0,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
jOPBrFDbC6-uFZqsudt8HA,Subway,3.0,3.5,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
7IEri8uI2BYJrV5ID5ra_A,Bean's Cafe,1.0,3.0,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
athsEE80NL2TcTrxyZsAqw,Another Wing by DJ Khalid,2.0,1.0,fad9ebcf614dd1a72593a34072ff76f8,fad9ebcf614dd1a72593a34072ff76f8,49.279938,-123.127478,0039 Helmcken & Burrard,2022-11-12T18:26:37.893000Z,8,7,15,online,47.0
NBiBIk83cYjWnFS8QTJWyg,Kaide Sushi,236.0,4.5,3a4131fa94946d93d3529136efd62413,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,0044 Pacific & Richards,2022-11-12T18:26:37.910000Z,11,3,14,online,21.0
Sp3YsEpiW46vpLky8xL2fQ,Matchstick Coffee,35.0,3.5,3a4131fa94946d93d3529136efd62413,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,0044 Pacific & Richards,2022-11-12T18:26:37.910000Z,11,3,14,online,21.0
TVs90sBGB5xD6cTs9zwSxQ,"""Finger Paint"" art mural",1.0,5.0,3a4131fa94946d93d3529136efd62413,3a4131fa94946d93d3529136efd62413,49.273663,-123.127075,0044 Pacific & Richards,2022-11-12T18:26:37.910000Z,11,3,14,online,21.0
hMSimGVV-DmG913oWbsE1Q,Crepes and Lemonade Stand,1.0,1.0,25318ec3e06fae1397a3a2f645104149,25318ec3e06fae1397a3a2f645104149,49.28972,-123.144028,0047 Chilco & Beach,2022-11-12T18:26:37.912000Z,3,11,14,online,79.0
,,,,,444991edc9550be0908f032da5e3c95f,49.285253,-123.134356,0048 Comox & Broughton,2022-11-12T18:26:37.913000Z,10,2,12,online,17.0
,,,,,434b6f4e7fc30198f901b60fc905f609,49.283343,-123.131099,0050 Bute & Comox,2022-11-12T18:26:37.913000Z,8,14,22,online,64.0
n4y_jKEQLIQeDjHge9uJvw,Pourhouse Restaurant,531.0,4.0,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
MWerlIaV9pIcFpWsrtC-cg,Black Frog Eatery,202.0,4.0,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
MTrkGD8e4LRxTpUiYek9aQ,Timbertrain Coffee Roasters - Gastown,234.0,4.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
iq34B4GAuhYrb9FS1hI8wA,Water Street Cafe,290.0,3.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
akINFa7gj4J3Yoa4rL82MQ,Al Porto,235.0,3.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
LlMlSGRP03yTIeor0FMtHQ,Gastown Steam Clock,137.0,3.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
ZkOBQWkcd_BjfozrKLDBSw,Silvestre Deli & Bistro,56.0,4.0,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
FfS4puntZmGp3Emi09wZcw,Bambo Café,100.0,4.0,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
Nf9fdpTD3bTfbXOp54FqSQ,The Poke Shop,75.0,3.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
rj3TpRARdIrKXEfT5Co_HA,Cafe Kitsune,23.0,3.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
Wf0nLJJTAUKQ3QByAdblbQ,Starbucks,15.0,3.5,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
Opu9W5iFWE-NoOc4CTqQ7A,Bēkon Loft + Lounge,4.0,4.0,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
KE3WX9JgwDZeagGTtrBMPg,Poke N’ Roll,1.0,5.0,f97d5bf41f35aa181288429fb52e3488,f97d5bf41f35aa181288429fb52e3488,49.284605,-123.108662,0052 Cambie & Water,2022-11-12T18:26:37.914000Z,9,23,32,online,72.0
cLGh_q9jWTpp53tsj29S-w,The Dirty Apron Delicatessen,67.0,4.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
sUxHZhLvTrLE4eoewdv-ug,Pizzeria Ludica,178.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
7QxNOgk7pezCzruH8jL45w,Einstein Wrap House,62.0,4.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
7Y9dgVNnW6gxeEkdK-gzgg,Papparoti,33.0,4.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
cq_L0RPXHZ2MjPEkWLRDCQ,Sushi Den,162.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
zLQ9EQ8qAhEfXDc-2AieVQ,Catfe,99.0,3.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
Ebu8VPDeehcRbxzaDN5fDg,Charisma Cafe & Dessert House,43.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
ecN9xzc80xkm9XOFNCUDmw,Tokyo In April,30.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
R8A5hjAtOhGzEf1KBA6xyA,Shiny Tea,53.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
HPlmnxDbynrBSMqfPWGvVA,Hoduya,10.0,4.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
ceuAnWfWCUDm44cabSphGQ,Blenz Coffee,31.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
yd7wbd4MaiUVoxeU_-XYjw,Blenz Coffee,35.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
IyN8vVGNV7SZ6fulQ7O5LA,Uncle Fatih’s Pizza,53.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
LRGDX7adkuh9JMM2vufYvw,Wabukuro,7.0,4.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
pTb_47lRXCUVlHvQiv1ClA,Qieu Café,41.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
ctiwRYVCcqoaInSfBm-KZg,Starbucks,32.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
MVaobM7jW9teT4YjtXY51Q,Freshslice Pizza,16.0,3.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
YyFoVGDV6h8XsdFj8P_-NQ,Kanzo,22.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
a-il0_PVG8GhvnbDaq8wfQ,Torimaru Ramen,9.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
PZaVQ13jgQOfYAku7ncULQ,Eggmon,8.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
0G07rSEBomrEdM0PtICcLw,Little Bangkok Thai Kitchen 2,3.0,4.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
taN9CWblfhztCM0SSjn8XQ,Giant Panda Szechuan Cuisine,13.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
6oMFCO9vgcM9Pa8x7DBqqA,Kentizen Fusion Lounge,18.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
ZIVzL7wFwvKM1hrTrWZknw,Q Vietnamese Cafe,10.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
fWqyOZ-uWxkxE_C80B26-Q,Starbucks,3.0,3.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
i0UjPGLnouLf-syH9UFJAw,TINA Vietnamese,3.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
QnI-EL9L0sUlKZmncLKE3Q,Subway,7.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
g2jyeE9Yf-iU77cK22yESw,Chào Street Food,6.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
aMqYegZn2hZqVQJMe0TF3w,Koi Poke + Etc,4.0,2.5,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
jxrFP0-IYSaamgD1tB2nMQ,Glorious Bao,3.0,3.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
LnBucobGyUdbjY18EMrwZw,Ryo Japan,1.0,4.0,fef69fb400210d861107a61db954d037,fef69fb400210d861107a61db954d037,49.279821,-123.10802,0053 Keefer & Abbott,2022-11-12T18:26:37.915000Z,8,20,28,online,71.0
